Site,Longitude,Latitude,Total Data Traffic(DL+UL): MB, DL PDCP Throughput (Mbps),Area Code,Area LTE Traffic  %,Area  DL PDCP Throughput (Mbps),Category,Site Name,REGION,UNION,THANA,Area Name
CGKTL30,91.83114664,22.35445015,4836.0,7.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Beverly_Hill,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTL32,91.83142422,22.3397553,13877.3,7.8,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Nandan_Kanon,CHITTAGONG METRO,WARD NO-22,KOTWALI,KOTWALI
CGKTL33,91.84045585,22.33011845,9803.7,6.7,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Gongabari_Road,CHITTAGONG METRO,WARD NO-34,KOTWALI,KOTWALI
CGKTL34,91.84042368,22.34225874,10534.0,7.8,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Ghat_Farhadbegh,CHITTAGONG METRO,WARD NO-20,KOTWALI,KOTWALI
CGKTL35,91.83564642,22.35867385,6045.2,7.5,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Joynagar,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTL36,91.825567,22.34817705,811.6,6.8,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,DCS_Micro_VIP_Tower_IBS,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTL37,91.8429718,22.35947275,15397.5,5.8,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kapashgola,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTL38,91.83219403,22.33563942,5720.4,7.7,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,AB_Siddique_Mkt,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTL39,91.83099959,22.33561165,6322.4,8.9,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Shah Amanat tower IBS,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTL40,91.84069403,22.33811164,13292.7,6.9,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jail Road,CHITTAGONG METRO,WARD NO-35 (PART),KOTWALI,KOTWALI
CGKTL42,91.83161069,22.33469497,6737.7,8.5,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Nisha Plaza IBS,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTL43,91.83699958,22.3503061,9633.5,7.1,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Goni_Bekari,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTL44,91.83166659,22.33738954,10926.1,6.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Hazi N Rahman Market LH,CHITTAGONG METRO,WARD NO-22,KOTWALI,KOTWALI
CGKTL45,91.82938848,22.33761164,14315.7,7.1,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,87 Riazuddin Road,CHITTAGONG METRO,WARD NO-22,KOTWALI,KOTWALI
CGKTL47,91.8284,22.3393,5592.6,7.6,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jubilee Road Micro,CHITTAGONG METRO,WARD NO-22,KOTWALI,KOTWALI
CGKTL49,91.83694402,22.33333386,8998.2,7.1,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kotwali Mor,CHITTAGONG METRO,WARD NO-33,KOTWALI,KOTWALI
CGKTL51,91.82758292,22.35097276,15173.2,7.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Battery_Goli,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTL52,91.83994403,22.33975054,12412.6,7.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Terri Bazar,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTL53,91.83605514,22.33458386,5436.8,6.1,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,CTG Bar Council,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTL54,91.83760792,22.33547275,3750.0,5.7,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Abdur Rahman Road,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTL55,91.82672181,22.3578061,8208.3,8.0,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Amirbag,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTL56,91.82677778,22.35416667,8550.1,6.7,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chatteswari Road,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTL57,91.82205515,22.35550054,9942.4,7.0,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Dampara,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTL58,91.83991625,22.34711164,12773.6,7.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Roomghata,CHITTAGONG METRO,WARD NO-20,KOTWALI,KOTWALI
CGKTL59,91.83777736,22.35833386,8943.5,6.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chawkbazar Morh,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTL60,91.8286107,22.33569497,11053.5,7.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Station Road2,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTL61,91.83552736,22.33883386,5499.1,5.7,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Old Telegraph Road,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTL63,91.83794359,22.34397253,13658.4,7.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Sirajuddola Rd,CHITTAGONG METRO,WARD NO-20,KOTWALI,KOTWALI
CGKTL64,91.84516625,22.3379172,5916.9,6.9,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Khatunganj micro,CHITTAGONG METRO,WARD NO-35 (PART),KOTWALI,KOTWALI
CGKTL65,91.83586059,22.34175053,15028.8,7.6,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Anderkilla_Morh_LH,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTL66,91.84572158,22.33769454,4572.7,6.9,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Khatunganj2,CHITTAGONG METRO,WARD NO-35 (PART),KOTWALI,KOTWALI
CGKTL68,91.8211607,22.3574172,1417.7,7.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Yunesco Centre_IBS,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTL70,91.83983259,22.34980653,13502.9,6.9,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Goni Bekary2,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTL73,91.82566626,22.35002831,7272.3,5.5,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kazir Dewri3,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTL74,91.84283259,22.33547254,10580.4,7.6,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Brick Field Road,CHITTAGONG METRO,WARD NO-34,KOTWALI,KOTWALI
CGKTL75,91.84344358,22.32913953,5659.0,6.3,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Fisherighat,CHITTAGONG METRO,WARD NO-34,KOTWALI,KOTWALI
CGKTL76,91.82223,22.35864,2738.6,5.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Central Plaza_IBS,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTL77,91.83605556,22.33969444,1402.6,7.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Hajari Market_IBS,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTL78,91.83799959,22.35611164,1364.1,6.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Keari Eligium_IBS,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTL79,91.838419,22.34803,1049.8,5.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Didar Market IBS,CHITTAGONG METRO,WARD NO-20,KOTWALI,KOTWALI
CGKTL80,91.8311107,22.33569497,5377.2,5.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Riazuddin Micro,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTL82,91.83722181,22.35787554,3857.8,8.6,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,IBS_Moti_Complex,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTL83,91.83912459,22.34046154,9852.7,8.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,"Haji Ronju mia mansion_IBS,Terri Bazar",CHITTAGONG METRO,WARD NO-20,KOTWALI,KOTWALI
CGKTL84,91.83805515,22.34027832,1749.4,6.8,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,"Bichitra Biponi_IBS,Terri Bazar",CHITTAGONG METRO,WARD NO-20,KOTWALI,KOTWALI
CGKTL85,91.83811069,22.33958386,4317.6,10.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,"AN Tower_IBS,Terri Bazar,Terri Bazar",CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTL86,91.82399,22.35337,9565.8,7.7,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Mehedibagh2,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTL87,91.83746068,22.33061163,10873.3,6.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Alkaran2,CHITTAGONG METRO,WARD NO-33,KOTWALI,KOTWALI
CGKTL88,91.83263848,22.33055609,15225.5,6.3,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Darogarhat 3,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTL91,91.83236859,22.33446153,7464.8,5.6,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jalsha Market,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTL92,91.83449958,22.33467253,2946.1,8.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Annex Bhaban_IBS,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTL94,91.83022158,22.33638953,9474.9,8.1,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Riazuddin Bazar2,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTL95,91.83588859,22.33561153,2267.3,5.6,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Loyal Road LH,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTL99,91.83324958,22.36002854,6385.1,7.1,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,CMCH2,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTLA0,91.82359358,22.35900754,679.9,2.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,CTG_Metro_Hospital_IBS,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTLA1,91.83072758,22.33775653,4538.8,8.0,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Golam Rasul_IBS,CHITTAGONG METRO,WARD NO-22,KOTWALI,KOTWALI
CGKTLA2,91.82213959,22.35769053,352.5,5.0,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Hotel Penninsula_IBS,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTLA4,91.83053859,22.33495053,7701.7,7.7,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Paramount City Market_IBS,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTLA5,91.83732158,22.35677253,1967.1,6.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Twin Plaza_IBS,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTLA6,91.82519402,22.35869498,875.0,5.9,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Forum Central Plaza_IBS,CHITTAGONG METRO,WARD NO-15 (PART),KOTWALI,KOTWALI
CGKTLA9,91.83971658,22.33918654,2007.9,7.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,IBS_Makka Market,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTLB0,91.83161069,22.33469497,8329.9,6.8,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,RiazuddinBazar 3,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTLB4,91.82955508,22.35877823,3668.8,6.1,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,CMCH_IBS,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTLB6,91.83771959,22.33884053,5337.7,6.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Laldighi2,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTLB7,91.83639959,22.33970054,7118.4,8.9,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Laldighi3,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTLB9,91.83949959,22.34010054,2854.2,8.9,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Mohaddes Market_Terri Bazar_IBS,CHITTAGONG METRO,WARD NO-20,KOTWALI,KOTWALI
CGKTLC2,91.83114959,22.33572053,7524.3,8.8,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Tamakundo lane LH,CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTLC5,91.83341,22.33915,9114.1,6.1,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Nandon Kanon2,CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTLC8,91.83102959,22.33751054,2136.1,8.8,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kader Tower,CHITTAGONG METRO,WARD NO-22,KOTWALI,KOTWALI
CGKTLE2,91.83983,22.35899,16816.3,7.0,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chawkbazar 2_Reloc,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTLE3,91.8434,22.341,12273.2,6.5,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Korbanigonj_Reloc,CHITTAGONG METRO,WARD NO-20,KOTWALI,KOTWALI
CGKTLF3,91.836715,22.328038,7080.7,6.1,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,"Hazi Colony, Firingi Bazar_Airtel",CHITTAGONG METRO,WARD NO-33,KOTWALI,KOTWALI
CGKTLF4,91.83347,22.32809,12015.8,6.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,"Port Colony, Firingi Bazar",CHITTAGONG METRO,WARD NO-31,KOTWALI,KOTWALI
CGKTLF5,91.82832,22.343761,8084.2,6.3,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Abedin Colony,CHITTAGONG METRO,WARD NO-21,KOTWALI,KOTWALI
CGKTLF7,91.83097,22.32992,9467.3,6.0,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,"Monohorkhali, Sadarghat",CHITTAGONG METRO,WARD NO-32,KOTWALI,KOTWALI
CGKTLG8,91.838039,22.35737,7160.0,6.3,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chawkbazar_Reloc,CHITTAGONG METRO,WARD NO-16 (PART),KOTWALI,KOTWALI
CGKTLH0,91.83391,22.34584,12287.1,6.9,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Anderkilla2_Reloc_Airtel,CHITTAGONG METRO,WARD NO-21,KOTWALI,KOTWALI
CGKTLH1,91.82949722,22.33866667,4961.8,6.5,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Amafhha Centre_Reloc,CHITTAGONG METRO,WARD NO-22,KOTWALI,KOTWALI
CGKTLH2,91.836079,22.354773,14696.1,6.9,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Hero_Height,CHITTAGONG METRO,WARD NO-16 (PART),KOTWALI,KOTWALI
CGKTLH9,91.8391,22.3542,14702.1,6.8,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Nawab Serajuddowla Road_Chandanpura,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTLI0,91.8428,22.3309,7353.8,5.3,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Fishery market_patharghata,CHITTAGONG METRO,WARD NO-34,KOTWALI,KOTWALI
CGKTLI1,91.8336,22.3549,4242.8,8.4,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Dev Pahar Road,CHITTAGONG METRO,WARD NO-16,KOTWALI,KOTWALI
CGKTLI3,91.8288,22.3475,8241.4,7.1,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Ashkhar Dighir Par,CHITTAGONG METRO,WARD NO-21,KOTWALI,KOTWALI
CGKTLL0,91.829385,22.34558,9141.5,5.2,CGKTL,3.49,6.82,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Asker Dighi,CHITTAGONG METRO,WARD NO-21,KOTWALI,KOTWALI
CMSDR01,91.13809,23.4748,20182.5,5.0,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Alekharchar,COMILLA,UTTAR DURGAPUR,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR02,91.1942006,23.46284152,12474.9,6.6,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Teheripotti,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR03,91.1812996,23.46020052,18214.9,5.6,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kandirpar_Reloc,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR06,91.17986659,23.45314852,16635.1,5.0,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Master_Bari,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR07,91.17689059,23.47606852,9113.6,6.7,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Bishnupur,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR08,91.18825259,23.46331452,11912.7,5.8,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chatipatti,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR09,91.16805759,23.45998151,22042.1,5.8,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Dharmapur,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR11,91.17516559,23.45906252,19027.2,5.6,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Nazrul_Avenue,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR12,91.16711859,23.46701452,23567.2,6.1,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Race_course,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR14,91.18114259,23.46931852,13214.3,5.7,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Fauzdari,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR15,91.1904496,23.45001152,6267.0,6.0,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,2nd_Muradpur,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR16,91.18597159,23.45597252,12561.2,5.1,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,South_Chartha,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR18,91.17378259,23.47070452,5957.3,6.8,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chotora,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR20,91.15632959,23.44858051,12371.9,5.3,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,DidarMarket_Reloc,COMILLA,DAKSHIN DURGAPUR,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR22,91.18863959,23.47081452,2951.9,7.2,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chanpur,COMILLA,PANCHTHUBI,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR23,91.21305859,23.45142752,14728.9,6.6,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chapapur,COMILLA,JAGANNATHPUR,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR24,91.16778059,23.45304351,23941.7,5.8,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chaya Bitan,COMILLA,DAKSHIN DURGAPUR,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR26,91.19872659,23.46470852,17148.3,6.3,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Sujanagar2,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR28,91.19891659,23.45905652,15959.4,5.6,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Noorpur_Comilla,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR31,91.1396096,23.45581052,15062.3,6.4,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Comilla Hw 25m,COMILLA,DAKSHIN DURGAPUR,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR32,91.1839436,23.44997252,23645.1,6.8,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Comilla EPZ Road,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR33,91.15811059,23.47505652,12683.4,6.9,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kaliajuri,COMILLA,UTTAR DURGAPUR,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR34,91.1925826,23.45700052,20557.6,5.5,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,2nd Muradpur2,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR37,91.22472159,23.48178052,6052.3,6.3,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Subornopur Bazar,COMILLA,PANCHTHUBI,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR41,91.1653996,23.49180052,4411.9,6.6,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Banasua,COMILLA,AMRATALI,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR46,91.21840959,23.46298052,1306.3,6.2,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chapapur_Bajgodda Bazar,COMILLA,JAGANNATHPUR,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR47,91.13949959,23.47440052,3049.7,8.7,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,DCS_Comilla Medicine Complex_IBS,COMILLA,UTTAR DURGAPUR,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR48,91.1519276,23.45745352,5355.1,5.5,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Dakshin Rajapur,COMILLA,DAKSHIN DURGAPUR,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR49,91.17917,23.45814,14925.3,5.1,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Comilla Tower,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR50,91.17009959,23.46613051,21504.9,6.0,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Race_Course2,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR52,91.1746796,23.46210052,18829.0,5.2,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Bagichagaon,COMILLA,COMILLA PAURASHAVA,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR57,91.20246959,23.45034052,9193.7,8.1,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Comilla Medical College,COMILLA,JAGANNATHPUR,COMILLA ADARSHA SADAR,COMILLA METRO
CMSDR62,91.18267,23.46167,2269.5,3.3,CMSDR,2.51,6.11,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Comilla New Market,COMILLA,WARD NO-01,COMILLA ADARSHA SADAR,COMILLA METRO
